"('THORChain', 'https://coinmarketcap.com/currencies/thorchain/')",https://coinmarketcap.com/currencies/thorchain/historical-data
"('Kava', 'https://coinmarketcap.com/currencies/kava/')",https://coinmarketcap.com/currencies/kava/historical-data
"('PAX Gold', 'https://coinmarketcap.com/currencies/pax-gold/')",https://coinmarketcap.com/currencies/pax-gold/historical-data
"('Tether Gold', 'https://coinmarketcap.com/currencies/tether-gold/')",https://coinmarketcap.com/currencies/tether-gold/historical-data
"('eCash', 'https://coinmarketcap.com/currencies/ecash/')",https://coinmarketcap.com/currencies/ecash/historical-data
"('Flow', 'https://coinmarketcap.com/currencies/flow/')",https://coinmarketcap.com/currencies/flow/historical-data
"('Rocket Pool', 'https://coinmarketcap.com/currencies/rocket-pool/')",https://coinmarketcap.com/currencies/rocket-pool/historical-data
"('Chiliz', 'https://coinmarketcap.com/currencies/chiliz/')",https://coinmarketcap.com/currencies/chiliz/historical-data
"('Gala', 'https://coinmarketcap.com/currencies/gala/')",https://coinmarketcap.com/currencies/gala/historical-data
"('Klaytn', 'https://coinmarketcap.com/currencies/klaytn/')",https://coinmarketcap.com/currencies/klaytn/historical-data
"('KuCoin Token', 'https://coinmarketcap.com/currencies/kucoin-token/')",https://coinmarketcap.com/currencies/kucoin-token/historical-data
"('Frax Share', 'https://coinmarketcap.com/currencies/frax-share/')",https://coinmarketcap.com/currencies/frax-share/historical-data
"('IOTA', 'https://coinmarketcap.com/currencies/iota/')",https://coinmarketcap.com/currencies/iota/historical-data
"('Zcash', 'https://coinmarketcap.com/currencies/zcash/')",https://coinmarketcap.com/currencies/zcash/historical-data
"('Casper', 'https://coinmarketcap.com/currencies/casper/')",https://coinmarketcap.com/currencies/casper/historical-data
"('Sui', 'https://coinmarketcap.com/currencies/sui/')",https://coinmarketcap.com/currencies/sui/historical-data
"('Huobi Token', 'https://coinmarketcap.com/currencies/huobi-token/')",https://coinmarketcap.com/currencies/huobi-token/historical-data
"('BitTorrent(New)', 'https://coinmarketcap.com/currencies/bittorrent-new/')",https://coinmarketcap.com/currencies/bittorrent-new/historical-data
"('Curve DAO Token', 'https://coinmarketcap.com/currencies/curve-dao-token/')",https://coinmarketcap.com/currencies/curve-dao-token/historical-data
"('Conflux', 'https://coinmarketcap.com/currencies/conflux-network/')",https://coinmarketcap.com/currencies/conflux-network/historical-data
